base,other,smoothing_days,year,base_sharpe,other_sharpe
full_paper_costs__ff5,full_recipe__ff5_cw0.5,1,2004,3.5372925929620935,3.8248092288917994
full_paper_costs__ff5,full_recipe__ff5_cw0.5,1,2005,1.9723712456647537,1.9781807578015391
full_paper_costs__ff5,full_recipe__ff5_cw0.5,1,2006,-0.8956053292787757,2.1986865451861624
full_paper_costs__ff5,full_recipe__ff5_cw0.5,1,2007,1.639668979745993,1.0488303968778778
full_paper_costs__ff5,full_recipe__ff5_cw0.5,1,2008,0.1263961442665529,3.0990595093145847
full_paper_costs__ff5,full_recipe__ff5_cw0.5,1,2009,1.9899804350654575,-0.508887358079634
full_paper_costs__ff5,full_recipe__ff5_cw0.5,1,2010,2.6591056146831935,2.6761431015172765
full_paper_costs__ff5,full_recipe__ff5_cw0.5,1,2011,-0.7059115339091947,0.5721905026034189
full_paper_costs__ff5,full_recipe__ff5_cw0.5,1,2012,1.081812997644585,0.8065318697350427
full_paper_costs__ff5,full_recipe__ff5_cw0.5,1,2013,0.6049320253732084,0.41700092292292384
full_paper_costs__ff5,full_recipe__ff5_cw0.5,1,2014,-0.6469348627341649,1.5847940002046188
full_paper_costs__ff5,full_recipe__ff5_cw0.5,1,2015,0.8998543558419237,1.14716657810518
full_paper_costs__ff5,full_recipe__ff5_cw0.5,1,2016,0.7504284026163522,-0.3015151777413107
full_paper_costs__ff5,full_recipe__ff5_cw0.5,5,2003,0.6710918030526756,0.5897332459066406
full_paper_costs__ff5,full_recipe__ff5_cw0.5,5,2004,2.866245269466005,3.651821459316892
full_paper_costs__ff5,full_recipe__ff5_cw0.5,5,2005,1.9417499742245372,3.25602087681955
full_paper_costs__ff5,full_recipe__ff5_cw0.5,5,2006,-0.9434296825316049,1.5351061537729354
full_paper_costs__ff5,full_recipe__ff5_cw0.5,5,2007,0.7407653646995006,-0.13186831216316566
full_paper_costs__ff5,full_recipe__ff5_cw0.5,5,2008,-0.24316499600062946,2.665448834682745
full_paper_costs__ff5,full_recipe__ff5_cw0.5,5,2009,2.0322782479056714,-0.8561732124586222
full_paper_costs__ff5,full_recipe__ff5_cw0.5,5,2010,2.502776830863853,2.298213176016165
full_paper_costs__ff5,full_recipe__ff5_cw0.5,5,2011,-1.4282800118191514,0.3102741030511531
full_paper_costs__ff5,full_recipe__ff5_cw0.5,5,2012,1.072315745664765,-0.3731924458376648
full_paper_costs__ff5,full_recipe__ff5_cw0.5,5,2013,1.36839436791342,0.9620891727183677
full_paper_costs__ff5,full_recipe__ff5_cw0.5,5,2014,-0.7989834327334451,0.5690042941827265
full_paper_costs__ff5,full_recipe__ff5_cw0.5,5,2015,0.6706428139075493,1.6162485607222097
full_paper_costs__ff5,full_recipe__ff5_cw0.5,5,2016,0.8577021059399667,-0.34370556109903927
full_paper_costs__ff5,full_recipe__ff5_cw0.5,20,2003,1.0530863122259322,0.9310157371957452
full_paper_costs__ff5,full_recipe__ff5_cw0.5,20,2004,1.824475243308399,1.3237619800159524
full_paper_costs__ff5,full_recipe__ff5_cw0.5,20,2005,1.5869954965185058,0.9689159683295513
full_paper_costs__ff5,full_recipe__ff5_cw0.5,20,2006,-0.90036428101836,0.5280505058025391
full_paper_costs__ff5,full_recipe__ff5_cw0.5,20,2007,0.2669441546190442,-1.480487780075485
full_paper_costs__ff5,full_recipe__ff5_cw0.5,20,2008,-0.38666232319049126,2.0929789619272703
full_paper_costs__ff5,full_recipe__ff5_cw0.5,20,2009,2.593770130266961,-0.05513480069339947
full_paper_costs__ff5,full_recipe__ff5_cw0.5,20,2010,2.4703336748969753,-0.007268146691405137
full_paper_costs__ff5,full_recipe__ff5_cw0.5,20,2011,-1.0968256267065748,-0.9823286764458706
full_paper_costs__ff5,full_recipe__ff5_cw0.5,20,2012,0.6516110241072128,-0.27810074133945617
full_paper_costs__ff5,full_recipe__ff5_cw0.5,20,2013,0.07754831243015686,1.6051567844989016
full_paper_costs__ff5,full_recipe__ff5_cw0.5,20,2014,-0.6006777764635566,0.5436158317154329
full_paper_costs__ff5,full_recipe__ff5_cw0.5,20,2015,0.6228677864619897,0.8174712770508427
full_paper_costs__ff5,full_recipe__ff5_cw0.5,20,2016,0.6462365854166442,-0.1398796077206043
full_paper_costs__pca5,full_recipe__pca5_cw0.25,1,2003,5.1644716061842635,4.8690461327631365
full_paper_costs__pca5,full_recipe__pca5_cw0.25,1,2004,3.3519375384950756,4.0974103961236255
full_paper_costs__pca5,full_recipe__pca5_cw0.25,1,2005,2.285551810811568,3.531832409661566
full_paper_costs__pca5,full_recipe__pca5_cw0.25,1,2006,0.6285495550997834,5.588956365637849
full_paper_costs__pca5,full_recipe__pca5_cw0.25,1,2007,-1.073186770133286,2.1605603584944064
full_paper_costs__pca5,full_recipe__pca5_cw0.25,1,2008,1.0159129601635606,5.15526846653154
full_paper_costs__pca5,full_recipe__pca5_cw0.25,1,2009,-0.5863210271177454,2.0744609789076995
full_paper_costs__pca5,full_recipe__pca5_cw0.25,1,2010,2.061819159009877,3.337323070799438
full_paper_costs__pca5,full_recipe__pca5_cw0.25,1,2011,-1.2402808375484722,3.292965611730176
full_paper_costs__pca5,full_recipe__pca5_cw0.25,1,2012,-1.5476592892086496,2.4415277741303982
full_paper_costs__pca5,full_recipe__pca5_cw0.25,1,2013,-0.7126433728503361,1.1350969626983873
full_paper_costs__pca5,full_recipe__pca5_cw0.25,1,2014,0.9374339240336769,1.4560196484255103
full_paper_costs__pca5,full_recipe__pca5_cw0.25,1,2015,1.5511353635837741,-0.5148731031794949
full_paper_costs__pca5,full_recipe__pca5_cw0.25,1,2016,0.4229816333474209,0.44761467913034797
full_paper_costs__pca5,full_recipe__pca5_cw0.25,5,2003,3.1769099308007074,2.507982727881761
full_paper_costs__pca5,full_recipe__pca5_cw0.25,5,2004,2.190628398353053,3.0082900473291097
full_paper_costs__pca5,full_recipe__pca5_cw0.25,5,2005,1.7846315710635703,2.8220365820954094
full_paper_costs__pca5,full_recipe__pca5_cw0.25,5,2006,-0.16910435839532564,3.212824716372289
full_paper_costs__pca5,full_recipe__pca5_cw0.25,5,2007,-1.3290367810952117,2.090490431554002
full_paper_costs__pca5,full_recipe__pca5_cw0.25,5,2008,0.13837760450115513,4.544586516618468
full_paper_costs__pca5,full_recipe__pca5_cw0.25,5,2009,-0.4059436402429907,0.5457366153022638
full_paper_costs__pca5,full_recipe__pca5_cw0.25,5,2010,2.0326719269480074,1.026513092081752
full_paper_costs__pca5,full_recipe__pca5_cw0.25,5,2011,-0.974988749707836,1.8722637062962248
full_paper_costs__pca5,full_recipe__pca5_cw0.25,5,2012,-1.7315091081952396,1.744506354272886
full_paper_costs__pca5,full_recipe__pca5_cw0.25,5,2013,-0.17843881331702482,0.9572151886166177
full_paper_costs__pca5,full_recipe__pca5_cw0.25,5,2014,0.8735031887841442,1.2332267858608363
full_paper_costs__pca5,full_recipe__pca5_cw0.25,5,2015,1.6008090350520825,-0.5392348626629316
full_paper_costs__pca5,full_recipe__pca5_cw0.25,5,2016,0.054116051126328044,0.4713185310517047
full_paper_costs__pca5,full_recipe__pca5_cw0.25,20,2003,2.3554619587422234,1.1909329300136908
full_paper_costs__pca5,full_recipe__pca5_cw0.25,20,2004,1.675373053665584,2.501565549279359
full_paper_costs__pca5,full_recipe__pca5_cw0.25,20,2005,1.3646720389393496,0.2378292173756454
full_paper_costs__pca5,full_recipe__pca5_cw0.25,20,2006,-0.6115077119503308,2.150177940056397
full_paper_costs__pca5,full_recipe__pca5_cw0.25,20,2007,-1.4302486567571513,0.4464843202395923
full_paper_costs__pca5,full_recipe__pca5_cw0.25,20,2008,-0.4720430670622271,2.6404567178771936
full_paper_costs__pca5,full_recipe__pca5_cw0.25,20,2009,0.4372484798526412,-0.4802282693007539
full_paper_costs__pca5,full_recipe__pca5_cw0.25,20,2010,1.0556962991412224,-0.46621694837391786
full_paper_costs__pca5,full_recipe__pca5_cw0.25,20,2011,-0.22600450329963975,1.0889652706463047
full_paper_costs__pca5,full_recipe__pca5_cw0.25,20,2012,-1.951274307589578,1.6201623526590616
full_paper_costs__pca5,full_recipe__pca5_cw0.25,20,2013,0.44685608567872415,0.7618594907746733
full_paper_costs__pca5,full_recipe__pca5_cw0.25,20,2014,0.688148950065197,1.016008042111874
full_paper_costs__pca5,full_recipe__pca5_cw0.25,20,2015,0.6782448817337223,-1.0045876028209473
full_paper_costs__pca5,full_recipe__pca5_cw0.25,20,2016,-1.0481897160814748,0.928431749691794
full_paper_costs__pca5,full_recipe__pca5_cw0.5,1,2003,5.1644716061842635,4.604233402123044
full_paper_costs__pca5,full_recipe__pca5_cw0.5,1,2004,3.3519375384950756,3.90902961531369
full_paper_costs__pca5,full_recipe__pca5_cw0.5,1,2005,2.285551810811568,3.4033782061824747
full_paper_costs__pca5,full_recipe__pca5_cw0.5,1,2006,0.6285495550997834,5.269400615619457
full_paper_costs__pca5,full_recipe__pca5_cw0.5,1,2007,-1.073186770133286,1.8760085137384932
full_paper_costs__pca5,full_recipe__pca5_cw0.5,1,2008,1.0159129601635606,4.736345472706496
full_paper_costs__pca5,full_recipe__pca5_cw0.5,1,2009,-0.5863210271177454,1.1875696631240094
full_paper_costs__pca5,full_recipe__pca5_cw0.5,1,2010,2.061819159009877,2.920576542556978
full_paper_costs__pca5,full_recipe__pca5_cw0.5,1,2011,-1.2402808375484722,2.1719397364837487
full_paper_costs__pca5,full_recipe__pca5_cw0.5,1,2012,-1.5476592892086496,1.1067856358338712
full_paper_costs__pca5,full_recipe__pca5_cw0.5,1,2013,-0.7126433728503361,1.0949713322295256
full_paper_costs__pca5,full_recipe__pca5_cw0.5,1,2014,0.9374339240336769,0.88839131101616
full_paper_costs__pca5,full_recipe__pca5_cw0.5,1,2015,1.5511353635837741,0.2730571084377614
full_paper_costs__pca5,full_recipe__pca5_cw0.5,1,2016,0.4229816333474209,0.020734778830974836
full_paper_costs__pca5,full_recipe__pca5_cw0.5,5,2003,3.1769099308007074,2.5196943585200886
full_paper_costs__pca5,full_recipe__pca5_cw0.5,5,2004,2.190628398353053,2.7807382507101943
full_paper_costs__pca5,full_recipe__pca5_cw0.5,5,2005,1.7846315710635703,2.7451817060196584
full_paper_costs__pca5,full_recipe__pca5_cw0.5,5,2006,-0.16910435839532564,3.3078595571958025
full_paper_costs__pca5,full_recipe__pca5_cw0.5,5,2007,-1.3290367810952117,1.807996845991005
full_paper_costs__pca5,full_recipe__pca5_cw0.5,5,2008,0.13837760450115513,3.790442166400889
full_paper_costs__pca5,full_recipe__pca5_cw0.5,5,2009,-0.4059436402429907,0.09491868593196952
full_paper_costs__pca5,full_recipe__pca5_cw0.5,5,2010,2.0326719269480074,0.7535743474837113
full_paper_costs__pca5,full_recipe__pca5_cw0.5,5,2011,-0.974988749707836,1.483426566034478
full_paper_costs__pca5,full_recipe__pca5_cw0.5,5,2012,-1.7315091081952396,0.47746269334212954
full_paper_costs__pca5,full_recipe__pca5_cw0.5,5,2013,-0.17843881331702482,1.2014835521321805
full_paper_costs__pca5,full_recipe__pca5_cw0.5,5,2014,0.8735031887841442,0.4075481916206611
full_paper_costs__pca5,full_recipe__pca5_cw0.5,5,2015,1.6008090350520825,0.47007505320041776
full_paper_costs__pca5,full_recipe__pca5_cw0.5,5,2016,0.054116051126328044,-0.8099612173490582
full_paper_costs__pca5,full_recipe__pca5_cw0.5,20,2003,2.3554619587422234,1.121764815682853
full_paper_costs__pca5,full_recipe__pca5_cw0.5,20,2004,1.675373053665584,2.190332538120629
full_paper_costs__pca5,full_recipe__pca5_cw0.5,20,2005,1.3646720389393496,-0.045519323201719475
full_paper_costs__pca5,full_recipe__pca5_cw0.5,20,2006,-0.6115077119503308,2.191812361650121
full_paper_costs__pca5,full_recipe__pca5_cw0.5,20,2007,-1.4302486567571513,0.15472201827956533
full_paper_costs__pca5,full_recipe__pca5_cw0.5,20,2008,-0.4720430670622271,2.323405207551551
full_paper_costs__pca5,full_recipe__pca5_cw0.5,20,2009,0.4372484798526412,-0.7827838938104729
full_paper_costs__pca5,full_recipe__pca5_cw0.5,20,2010,1.0556962991412224,-0.3612076334862382
full_paper_costs__pca5,full_recipe__pca5_cw0.5,20,2011,-0.22600450329963975,1.4978245744049297
full_paper_costs__pca5,full_recipe__pca5_cw0.5,20,2012,-1.951274307589578,-0.7400359768992365
full_paper_costs__pca5,full_recipe__pca5_cw0.5,20,2013,0.44685608567872415,0.8575337191169659
full_paper_costs__pca5,full_recipe__pca5_cw0.5,20,2014,0.688148950065197,1.342633570891235
full_paper_costs__pca5,full_recipe__pca5_cw0.5,20,2015,0.6782448817337223,-0.3990044751474554
full_paper_costs__pca5,full_recipe__pca5_cw0.5,20,2016,-1.0481897160814748,-0.9248215956557446
official_paper__ipca5,official_paper_costs__ipca5,1,2002,5.5944098265508835,5.911410181167071
official_paper__ipca5,official_paper_costs__ipca5,1,2003,7.047649392392151,6.72403629155555
official_paper__ipca5,official_paper_costs__ipca5,1,2004,5.613920762451581,4.445071109654118
official_paper__ipca5,official_paper_costs__ipca5,1,2005,5.380436003969935,3.031051601330916
official_paper__ipca5,official_paper_costs__ipca5,1,2006,5.976900057099732,3.88045172131019
official_paper__ipca5,official_paper_costs__ipca5,1,2007,3.008241931818304,1.2068608756636685
official_paper__ipca5,official_paper_costs__ipca5,1,2008,2.094823157902765,0.8121627594747003
official_paper__ipca5,official_paper_costs__ipca5,1,2009,3.669951524754788,3.272447460625826
official_paper__ipca5,official_paper_costs__ipca5,1,2010,4.028616894463109,1.3643531902483237
official_paper__ipca5,official_paper_costs__ipca5,1,2011,2.702238805908912,0.7377649179754966
official_paper__ipca5,official_paper_costs__ipca5,1,2012,2.8927310061789977,2.2562457319099947
official_paper__ipca5,official_paper_costs__ipca5,1,2013,2.5510135802845175,2.534745571170985
official_paper__ipca5,official_paper_costs__ipca5,1,2014,2.0090008650152567,-0.2455975912562525
official_paper__ipca5,official_paper_costs__ipca5,1,2015,0.6812647250148242,-0.370932602303674
official_paper__ipca5,official_paper_costs__ipca5,1,2016,1.7959239517823917,2.3006758877132314
official_paper__ipca5,official_paper_costs__ipca5,5,2002,2.9392561588217223,2.8221104239955506
official_paper__ipca5,official_paper_costs__ipca5,5,2003,3.144467938565871,3.3634257272095893
official_paper__ipca5,official_paper_costs__ipca5,5,2004,3.311353088082125,2.400186262826029
official_paper__ipca5,official_paper_costs__ipca5,5,2005,4.929983817583062,2.1076413268966943
official_paper__ipca5,official_paper_costs__ipca5,5,2006,3.9119824835813315,2.1563663110511633
official_paper__ipca5,official_paper_costs__ipca5,5,2007,1.7771767014485544,0.8802836545328688
official_paper__ipca5,official_paper_costs__ipca5,5,2008,1.6287477245199848,0.3699716825738518
official_paper__ipca5,official_paper_costs__ipca5,5,2009,1.9162925477226276,2.774187930728342
official_paper__ipca5,official_paper_costs__ipca5,5,2010,3.0887551819236023,1.5362334306137555
official_paper__ipca5,official_paper_costs__ipca5,5,2011,1.7484445856245012,0.5985119741182462
official_paper__ipca5,official_paper_costs__ipca5,5,2012,2.663232439417325,2.1084160489008337
official_paper__ipca5,official_paper_costs__ipca5,5,2013,0.7019646909479232,2.48630770188878
official_paper__ipca5,official_paper_costs__ipca5,5,2014,1.3650687651905677,-0.2334029848232112
official_paper__ipca5,official_paper_costs__ipca5,5,2015,0.30805476979368174,-0.4205495119040633
official_paper__ipca5,official_paper_costs__ipca5,5,2016,1.0736140009116564,2.2770432835067096
official_paper__ipca5,official_paper_costs__ipca5,20,2002,3.326581184631654,2.3065386101066885
official_paper__ipca5,official_paper_costs__ipca5,20,2003,1.7720356281318617,3.1641294679896226
official_paper__ipca5,official_paper_costs__ipca5,20,2004,1.9054171710352459,1.8376418659326685
official_paper__ipca5,official_paper_costs__ipca5,20,2005,1.108602224771962,0.2799269719601844
official_paper__ipca5,official_paper_costs__ipca5,20,2006,1.6500674112752431,1.110547023162752
official_paper__ipca5,official_paper_costs__ipca5,20,2007,0.556492587354619,0.3222045553557775
official_paper__ipca5,official_paper_costs__ipca5,20,2008,1.5027806697832484,-0.3174765368605384
official_paper__ipca5,official_paper_costs__ipca5,20,2009,1.3466854399527355,2.832145471866951
official_paper__ipca5,official_paper_costs__ipca5,20,2010,0.9806466787919969,1.5250418428763088
official_paper__ipca5,official_paper_costs__ipca5,20,2011,1.1199060267901495,0.45293047872413555
official_paper__ipca5,official_paper_costs__ipca5,20,2012,2.3535112671548393,1.7872231659311073
official_paper__ipca5,official_paper_costs__ipca5,20,2013,0.9654164318392814,2.5085859844948057
official_paper__ipca5,official_paper_costs__ipca5,20,2014,0.3058892182460422,-0.12432996526894687
official_paper__ipca5,official_paper_costs__ipca5,20,2015,-0.33460352413491695,-0.9454584836574533
official_paper__ipca5,official_paper_costs__ipca5,20,2016,1.6695346074976947,2.122512712653113
official_paper__ipca5,official_recipe__ipca5_cw0.25,1,2002,5.5944098265508835,5.8802059598889045
official_paper__ipca5,official_recipe__ipca5_cw0.25,1,2003,7.047649392392151,6.978180200336485
official_paper__ipca5,official_recipe__ipca5_cw0.25,1,2004,5.613920762451581,5.591323313581848
official_paper__ipca5,official_recipe__ipca5_cw0.25,1,2005,5.380436003969935,5.22327823180091
official_paper__ipca5,official_recipe__ipca5_cw0.25,1,2006,5.976900057099732,5.913622021354237
official_paper__ipca5,official_recipe__ipca5_cw0.25,1,2007,3.008241931818304,2.7130501857849687
official_paper__ipca5,official_recipe__ipca5_cw0.25,1,2008,2.094823157902765,2.49176475395376
official_paper__ipca5,official_recipe__ipca5_cw0.25,1,2009,3.669951524754788,3.8680447404560185
official_paper__ipca5,official_recipe__ipca5_cw0.25,1,2010,4.028616894463109,3.5613608618102646
official_paper__ipca5,official_recipe__ipca5_cw0.25,1,2011,2.702238805908912,1.630190003718457
official_paper__ipca5,official_recipe__ipca5_cw0.25,1,2012,2.8927310061789977,2.8236488878707746
official_paper__ipca5,official_recipe__ipca5_cw0.25,1,2013,2.5510135802845175,2.4795733950081806
official_paper__ipca5,official_recipe__ipca5_cw0.25,1,2014,2.0090008650152567,1.3086239087957925
official_paper__ipca5,official_recipe__ipca5_cw0.25,1,2015,0.6812647250148242,0.7439073343585457
official_paper__ipca5,official_recipe__ipca5_cw0.25,1,2016,1.7959239517823917,1.3816756830347856
official_paper__ipca5,official_recipe__ipca5_cw0.25,5,2002,2.9392561588217223,3.04009447596292
official_paper__ipca5,official_recipe__ipca5_cw0.25,5,2003,3.144467938565871,3.326599654803001
official_paper__ipca5,official_recipe__ipca5_cw0.25,5,2004,3.311353088082125,3.3467816677267126
official_paper__ipca5,official_recipe__ipca5_cw0.25,5,2005,4.929983817583062,4.776467231647323
official_paper__ipca5,official_recipe__ipca5_cw0.25,5,2006,3.9119824835813315,3.847058352702175
official_paper__ipca5,official_recipe__ipca5_cw0.25,5,2007,1.7771767014485544,1.683005027234614
official_paper__ipca5,official_recipe__ipca5_cw0.25,5,2008,1.6287477245199848,1.5825261213971977
official_paper__ipca5,official_recipe__ipca5_cw0.25,5,2009,1.9162925477226276,1.7097535417483547
official_paper__ipca5,official_recipe__ipca5_cw0.25,5,2010,3.0887551819236023,3.103197117509624
official_paper__ipca5,official_recipe__ipca5_cw0.25,5,2011,1.7484445856245012,1.3269692071892376
official_paper__ipca5,official_recipe__ipca5_cw0.25,5,2012,2.663232439417325,2.40229917193583
official_paper__ipca5,official_recipe__ipca5_cw0.25,5,2013,0.7019646909479232,1.188352804284886
official_paper__ipca5,official_recipe__ipca5_cw0.25,5,2014,1.3650687651905677,0.5091209375459238
official_paper__ipca5,official_recipe__ipca5_cw0.25,5,2015,0.30805476979368174,0.5472827799057268
official_paper__ipca5,official_recipe__ipca5_cw0.25,5,2016,1.0736140009116564,1.3087842880309841
official_paper__ipca5,official_recipe__ipca5_cw0.25,20,2002,3.326581184631654,2.687891731653365
official_paper__ipca5,official_recipe__ipca5_cw0.25,20,2003,1.7720356281318617,2.7871358762933074
official_paper__ipca5,official_recipe__ipca5_cw0.25,20,2004,1.9054171710352459,2.098175306365658
official_paper__ipca5,official_recipe__ipca5_cw0.25,20,2005,1.108602224771962,0.7420101752700906
official_paper__ipca5,official_recipe__ipca5_cw0.25,20,2006,1.6500674112752431,1.684398399243761
official_paper__ipca5,official_recipe__ipca5_cw0.25,20,2007,0.556492587354619,0.5067955805034253
official_paper__ipca5,official_recipe__ipca5_cw0.25,20,2008,1.5027806697832484,0.948191863514013
official_paper__ipca5,official_recipe__ipca5_cw0.25,20,2009,1.3466854399527355,1.9041222739245598
official_paper__ipca5,official_recipe__ipca5_cw0.25,20,2010,0.9806466787919969,0.7832573259286612
official_paper__ipca5,official_recipe__ipca5_cw0.25,20,2011,1.1199060267901495,0.8817770101784626
official_paper__ipca5,official_recipe__ipca5_cw0.25,20,2012,2.3535112671548393,1.61681455932929
official_paper__ipca5,official_recipe__ipca5_cw0.25,20,2013,0.9654164318392814,1.1353092517295393
official_paper__ipca5,official_recipe__ipca5_cw0.25,20,2014,0.3058892182460422,0.4175508868274696
official_paper__ipca5,official_recipe__ipca5_cw0.25,20,2015,-0.33460352413491695,-0.13748313900080042
official_paper__ipca5,official_recipe__ipca5_cw0.25,20,2016,1.6695346074976947,1.3913433686187502
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,1,2002,5.911410181167071,5.8802059598889045
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,1,2003,6.72403629155555,6.978180200336485
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,1,2004,4.445071109654118,5.591323313581848
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,1,2005,3.031051601330916,5.22327823180091
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,1,2006,3.88045172131019,5.913622021354237
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,1,2007,1.2068608756636685,2.7130501857849687
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,1,2008,0.8121627594747003,2.49176475395376
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,1,2009,3.272447460625826,3.8680447404560185
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,1,2010,1.3643531902483237,3.5613608618102646
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,1,2011,0.7377649179754966,1.630190003718457
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,1,2012,2.2562457319099947,2.8236488878707746
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,1,2013,2.534745571170985,2.4795733950081806
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,1,2014,-0.2455975912562525,1.3086239087957925
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,1,2015,-0.370932602303674,0.7439073343585457
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,1,2016,2.3006758877132314,1.3816756830347856
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,5,2002,2.8221104239955506,3.04009447596292
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,5,2003,3.3634257272095893,3.326599654803001
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,5,2004,2.400186262826029,3.3467816677267126
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,5,2005,2.1076413268966943,4.776467231647323
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,5,2006,2.1563663110511633,3.847058352702175
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,5,2007,0.8802836545328688,1.683005027234614
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,5,2008,0.3699716825738518,1.5825261213971977
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,5,2009,2.774187930728342,1.7097535417483547
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,5,2010,1.5362334306137555,3.103197117509624
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,5,2011,0.5985119741182462,1.3269692071892376
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,5,2012,2.1084160489008337,2.40229917193583
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,5,2013,2.48630770188878,1.188352804284886
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,5,2014,-0.2334029848232112,0.5091209375459238
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,5,2015,-0.4205495119040633,0.5472827799057268
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,5,2016,2.2770432835067096,1.3087842880309841
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,20,2002,2.3065386101066885,2.687891731653365
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,20,2003,3.1641294679896226,2.7871358762933074
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,20,2004,1.8376418659326685,2.098175306365658
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,20,2005,0.2799269719601844,0.7420101752700906
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,20,2006,1.110547023162752,1.684398399243761
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,20,2007,0.3222045553557775,0.5067955805034253
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,20,2008,-0.3174765368605384,0.948191863514013
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,20,2009,2.832145471866951,1.9041222739245598
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,20,2010,1.5250418428763088,0.7832573259286612
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,20,2011,0.45293047872413555,0.8817770101784626
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,20,2012,1.7872231659311073,1.61681455932929
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,20,2013,2.5085859844948057,1.1353092517295393
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,20,2014,-0.12432996526894687,0.4175508868274696
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,20,2015,-0.9454584836574533,-0.13748313900080042
official_paper_costs__ipca5,official_recipe__ipca5_cw0.25,20,2016,2.122512712653113,1.3913433686187502
