run_name,model,lookback,seed,annualized_sharpe,annualized_return,annualized_volatility,max_drawdown,sortino_ratio,calmar_ratio,daily_turnover,net_sharpe_5bps,net_sharpe_10bps,breakeven_cost_bps,win_rate,cvar_95,hac_t_stat
ensemble__neutral-cnn_transformer_neutral_b1__ens,cnn_transformer,30,-1,0.5418781391727191,0.024769782240580778,0.045710982691415825,-0.09031309282717348,0.7714229082789865,0.2742656846885045,0.5372046869909035,-2.4196766809368517,-5.381231501046423,0.914854142650432,0.5252865812542145,0.006567122598514247,1.4296306380864983
ensemble__final-cnn_neutral_cw0_b1__ens,cnn_transformer,30,-1,0.5418781391727191,0.024769782240580778,0.045710982691415825,-0.09031309282717348,0.7714229082789865,0.2742656846885045,0.5372046869909035,-2.4196766809368517,-5.381231501046423,0.914854142650432,0.5252865812542145,0.006567122598514247,1.4296306380864983
ensemble__final-cnn_neutral_cw0.5_b3__ens,cnn_transformer,30,-1,0.5401792622840014,0.02500711085679433,0.04629409642839408,-0.06328021687381269,0.7690501454911411,0.3951805491858838,0.18204569619794156,-0.4507789587677856,-1.4417371798195724,2.725540041994222,0.523937963587323,0.006698068560746559,1.3286661539571099
ensemble__final-cnn_neutral_cw0.5_k6_b2__ens,cnn_transformer,30,-1,0.5367807366203035,0.023495470147195812,0.04377107549560881,-0.04597449072681181,0.7916497914843462,0.5110544951288208,0.1808957944481269,-0.5046773423684391,-1.5461354213571816,2.5770635777366975,0.5198921105866486,0.005903172550197215,1.3763610587297601
ensemble__final-cnn_neutral_cw0.5_k6_b5__ens,cnn_transformer,30,-1,0.5333560771353858,0.023733621389854645,0.044498642477884744,-0.07786277510270989,0.7684574260426537,0.30481345365031576,0.10668027318342761,-0.07078434929637518,-0.674924775728136,4.41417304487924,0.5246122724207687,0.006257729128033172,1.3050047000534926
models__ou_ffn__s1,ou_ffn,30,1,0.5329255016893691,0.01571715788640758,0.029492223278083585,-0.045253128946989074,0.788357894069135,0.34731648953645106,0.09482337408661617,-0.2773047086449132,-1.0875349189791954,3.2887289000832016,0.5171948752528658,0.004371930021814205,1.359155932651387
epochs__e30__s2,cnn_transformer,30,2,0.5191103184893847,0.017310598630608198,0.03334666642917479,-0.07118734049715691,0.7613335814142823,0.2431696213078811,0.3785716705378847,-2.341747188157278,-5.202604694803941,0.9072634992888143,0.5016857720836143,0.004553546471630953,1.3503861162193038
architecture__d8_h4_drop25__s2,cnn_transformer,30,2,0.5191103184893847,0.017310598630608198,0.03334666642917479,-0.07118734049715691,0.7613335814142823,0.2431696213078811,0.3785716705378847,-2.341747188157278,-5.202604694803941,0.9072634992888143,0.5016857720836143,0.004553546471630953,1.3503861162193038
models__cnn_transformer__s2,cnn_transformer,30,2,0.5191103184893847,0.017310598630608198,0.03334666642917479,-0.07118734049715691,0.7613335814142823,0.2431696213078811,0.3785716705378847,-2.341747188157278,-5.202604694803941,0.9072634992888143,0.5016857720836143,0.004553546471630953,1.3503861162193038
protocol__rolling_w1000__s2,cnn_transformer,30,2,0.5191103184893847,0.017310598630608198,0.03334666642917479,-0.07118734049715691,0.7613335814142823,0.2431696213078811,0.3785716705378847,-2.341747188157278,-5.202604694803941,0.9072634992888143,0.5016857720836143,0.004553546471630953,1.3503861162193038
lookback__l30__s2,cnn_transformer,30,2,0.5191103184893847,0.017310598630608198,0.03334666642917479,-0.07118734049715691,0.7613335814142823,0.2431696213078811,0.3785716705378847,-2.341747188157278,-5.202604694803941,0.9072634992888143,0.5016857720836143,0.004553546471630953,1.3503861162193038
objective__sharpe__s2,cnn_transformer,30,2,0.5191103184893847,0.017310598630608198,0.03334666642917479,-0.07118734049715691,0.7613335814142823,0.2431696213078811,0.3785716705378847,-2.341747188157278,-5.202604694803941,0.9072634992888143,0.5016857720836143,0.004553546471630953,1.3503861162193038
factors__cnn_transformer_k5__s2,cnn_transformer,30,2,0.5191103184893847,0.017310598630608198,0.03334666642917479,-0.07118734049715691,0.7613335814142823,0.2431696213078811,0.3785716705378847,-2.341747188157278,-5.202604694803941,0.9072634992888143,0.5016857720836143,0.004553546471630953,1.3503861162193038
ensemble__models-cnn_transformer_b1__ens,cnn_transformer,30,-1,0.5154643698451897,0.015415178209590721,0.02990541948461033,-0.06209793379774964,0.7445771526956769,0.24823979264426685,0.33248266307583135,-2.2862228339817467,-5.087910037808684,0.9199177715861648,0.5097774780849629,0.0041827692206177075,1.36381451118519
ensemble__final-cnn_neutral_cw0.5_b5__ens,cnn_transformer,30,-1,0.509769383200478,0.02360233048854449,0.0463000157843186,-0.07057238515950004,0.7262452400457556,0.3344414452650521,0.13627561091043308,-0.23194643196043763,-0.9736622471213533,3.436419803788889,0.5151719487525287,0.006621742683800431,1.2569581886681014
ensemble__final-cnn_neutral_cw0.5_k7_b2__ens,cnn_transformer,30,-1,0.5078329071628521,0.020419838517662055,0.04020975842574497,-0.06843759660641202,0.7335310509009317,0.29837164848289116,0.18526873930313167,-0.6532713653387351,-1.8143756378403224,2.1868531500135266,0.5205664194200944,0.0055148713138182,1.209110828321787
architecture__d8_h4_drop50__s0,cnn_transformer,30,0,0.4960543782401363,0.012492421515077609,0.025183572735306286,-0.056924718086805104,0.7059390500720741,0.21945513188186283,0.2603258927141844,-2.108902656787824,-4.713859691815785,0.9521354317362317,0.5178691840863116,0.003678064838648356,1.2386119435344523
factors__fourier_ffn_k5__s1,fourier_ffn,30,1,0.49578955022020227,0.0077658608084466355,0.01566362341642229,-0.03233551107152688,0.7115802926101252,0.2401650863432533,0.06948714932487855,-0.6221357959363263,-1.740061142092855,2.2174537500412987,0.5266351989211059,0.0022226696735310244,1.2083786656787419
models__fourier_ffn__s1,fourier_ffn,30,1,0.49578955022020227,0.0077658608084466355,0.01566362341642229,-0.03233551107152688,0.7115802926101252,0.2401650863432533,0.06948714932487855,-0.6221357959363263,-1.740061142092855,2.2174537500412987,0.5266351989211059,0.0022226696735310244,1.2083786656787419
ensemble__final-cnn_neutral_cw0.5_b2__ens,cnn_transformer,30,-1,0.4914054696424662,0.022521923030215267,0.045831649058773474,-0.051864217983161987,0.6998107882171851,0.43424780910661215,0.22753825971436115,-0.759687227774726,-2.010779925191918,1.9639051153321576,0.5151719487525287,0.0065910319624528065,1.231160938224824
final__cnn_neutral_cw0.25__s2,cnn_transformer,30,2,0.49100501533835794,0.022309213690221995,0.04543581632225982,-0.06701068190143122,0.7074480977865065,0.33292026072855174,0.4320373493683283,-1.9051973829770807,-4.3013997812925195,1.0245482929228782,0.5050573162508429,0.006532171421460828,1.267179990834531
ensemble__final-cnn_neutral_cw0.25_b1__ens,cnn_transformer,30,-1,0.48369352425460277,0.02245307116014301,0.04642003672623978,-0.07010561305221308,0.6916463517242744,0.32027494208520507,0.42976626042248967,-1.8493743762550106,-4.1824422767646245,1.0366040442906725,0.5144976399190829,0.006628317793699792,1.2737570860477647
final__cnn_neutral_cw0.5_k6__s2,cnn_transformer,30,2,0.4836638180233498,0.02117137170787856,0.04377290779037864,-0.07485742714072074,0.7102644753961944,0.28282259378324487,0.22858623207526935,-0.8323038293356697,-2.1482714766946893,1.837673665435475,0.5185434929197572,0.006028197303859104,1.1783365901337557
ensemble__final-cnn_neutral_cw0.5_k7_b10__ens,cnn_transformer,30,-1,0.4809109628108526,0.01947574360994136,0.04049760790668725,-0.07375741102926658,0.6966099322894562,0.2640513453246641,0.07922122866721067,-0.01205024295064954,-0.5050114487121516,4.877776964903,0.5050573162508429,0.005646938004662461,1.1254100292452747
factors__cnn_transformer_k1__s0,cnn_transformer,30,0,0.47356529120951363,0.020187391985024932,0.042628529496883415,-0.10360264240662509,0.680188646134952,0.19485402607582697,0.3705463124916144,-1.716931820700333,-3.90742893261018,1.080953927386424,0.5131490222521915,0.006155625363043921,1.2570217533064287
factors__fourier_ffn_k3__s1,fourier_ffn,30,1,0.4728989588681662,0.008430240774288573,0.017826727287506547,-0.040700588925327796,0.6685427387110588,0.2071282258287559,0.052073712935870244,-0.26321908726562754,-0.9993371333994212,3.212113609711819,0.5306810519217802,0.0026810233031774908,1.1135579343026785
ensemble__final-cnn_neutral_cw0.5_k6_b20__ens,cnn_transformer,30,-1,0.46121689636519875,0.020472686713059338,0.04438841437597452,-0.09732422280114517,0.672821749498019,0.21035551195605015,0.050466116860338056,0.17471282480528763,-0.11179124675462346,8.049046106989675,0.5077545515846258,0.006014724850945886,1.1460077133165525
final__cnn_neutral_cw0.5_k8__s0,cnn_transformer,30,0,0.45818076243369377,0.017799412472816783,0.03884801356188029,-0.060440505030241676,0.6580741418778482,0.29449476743966335,0.2110174279015297,-0.9106509217522114,-2.2794826059381164,1.6736198019341972,0.5158462575859744,0.0054831159174175415,1.1034085549225046
ensemble__final-cnn_neutral_cw0.5_k6_b10__ens,cnn_transformer,30,-1,0.4460925258816712,0.019847753488828158,0.044492459158782006,-0.08383901841908625,0.6503530857570834,0.23673647262442266,0.07259767908069752,0.03490790102092668,-0.37627672383981775,5.42447964868274,0.5198921105866486,0.006001422667178122,1.0808124643483696
ensemble__models-cnn_transformer_b5__ens,cnn_transformer,30,-1,0.4211684246208501,0.0100905708199362,0.023958516902163482,-0.054562683703762604,0.5997211530199776,0.1849353832139365,0.0940697545082192,-0.5682742121197654,-1.5577168488603808,2.128311480533359,0.5178691840863116,0.0035297145727975275,1.0274725298976386
protocol__rolling_w750__s1,cnn_transformer,30,1,0.41382419439903295,0.013958393563149757,0.03373025007254718,-0.07103418306290887,0.6074458692242102,0.19650248600436454,0.36745214907162643,-2.3314249919215477,-5.076674178242129,0.7537097114190856,0.5050573162508429,0.004632634115919941,1.03338254366144
factors__fourier_ffn_k1__s1,fourier_ffn,30,1,0.4096938743802626,0.012797256404417272,0.031236142897609783,-0.07476221689899265,0.568000915155553,0.1711727786470938,0.10777977340311688,-0.45982778796505214,-1.3293494503103669,2.3558577786044856,0.5178691840863116,0.004821445074385596,0.9718368902717862
final__cnn_neutral_cw0.25__s1,cnn_transformer,30,1,0.4003665595815522,0.018640696799567397,0.04655907531100984,-0.073096711655256,0.582974861595189,0.25501416380374337,0.4310406941787129,-1.9326319849009175,-4.265630529383388,0.8580514559865825,0.5131490222521915,0.006487695863845243,1.0170510070322625
final__cnn_neutral_cw0.25__s0,cnn_transformer,30,0,0.39533119048421933,0.017700487562937326,0.044773819999522374,-0.05894049621682196,0.5600373556961731,0.30031113918387975,0.4202662996872365,-1.9700490143388976,-4.335429219162014,0.8356609852363716,0.5212407282535402,0.0064544204139764276,0.974515468853017
final__cnn_neutral_cw0__s1,cnn_transformer,30,1,0.38717910478788264,0.01748530744879239,0.045160772450186265,-0.08443502401656156,0.566379825295056,0.2070859533996745,0.5496955391667072,-2.6801571774425796,-5.747493459673042,0.6311324699395843,0.5037086985839514,0.006311625061324405,1.024537118511545
neutral__cnn_transformer_neutral__s1,cnn_transformer,30,1,0.38717910478788264,0.01748530744879239,0.045160772450186265,-0.08443502401656156,0.566379825295056,0.2070859533996745,0.5496955391667072,-2.6801571774425796,-5.747493459673042,0.6311324699395843,0.5037086985839514,0.006311625061324405,1.024537118511545
ensemble__final-cnn_neutral_cw0.5_b1__ens,cnn_transformer,30,-1,0.3725764806867247,0.017121697292455915,0.045954852708087156,-0.05251499599653486,0.526338643540634,0.32603443964054885,0.31610835160670814,-1.3608488250345137,-3.094274130755752,1.0746828243969366,0.5198921105866486,0.006660105035159624,0.9745973980954982
final__cnn_neutral_cw0.5__s2,cnn_transformer,30,2,0.36612437118352353,0.01620615293664426,0.04426406492486883,-0.05241349120106287,0.5257429288440351,0.30919811989772367,0.2591742929216093,-1.1093822712159507,-2.584888913615425,1.2406734089252582,0.5171948752528658,0.006241081463634889,0.9493798783896341
architecture__d8_h2__s0,cnn_transformer,30,0,0.3651069987227947,0.010295755482377003,0.02819928272641521,-0.05763442763169113,0.5191455494404975,0.17863898203642123,0.32568009779577667,-2.5452998169674754,-5.455706632657746,0.6272439247229448,0.5232636547538773,0.004071221809630213,0.8879543463435075
full_bench__ff5_fourier_ffn_neutral__s0,fourier_ffn,30,0,0.36504525501532675,0.016042151515920085,0.04394565138299509,-0.1234100892724096,0.5278744703783932,0.12999059971919638,0.37626608356050806,-1.7925983359484554,-3.9502419269122377,0.8459350203716157,0.5121463275221492,0.005823436045321929,1.2921232536862708
lookback__l60__s1,cnn_transformer,60,1,0.3636608848779617,0.010849671114070323,0.029834583715846383,-0.07070699718523232,0.5155929600943324,0.15344550816728553,0.2894639154220794,-2.081317311604128,-4.526295508086218,0.7436894230819896,0.5230557467309016,0.004338032737762355,0.9184076876223826
factors__fourier_ffn_k8__s1,fourier_ffn,30,1,0.3596794998194542,0.007535835868202391,0.020951530103842736,-0.04173806535265423,0.5324288157357784,0.1805506748942492,0.12088781873873658,-1.0943303109759037,-2.5483401217712616,1.2368537583068506,0.4983142279163857,0.002801888463952995,0.9017673936715144
protocol__constant_w1000__s1,cnn_transformer,30,1,0.35943002308989186,0.010086767769784457,0.028063231009675012,-0.06636336531029918,0.538790643474403,0.15199301184654262,0.31919369180504814,-2.5068404468763403,-5.373110916842572,0.6269994874107716,0.5077545515846258,0.003724785871169647,0.8806158851271814
objective__sharpe_costs__s0,cnn_transformer,30,0,0.35764926731120533,0.00908121815506763,0.025391407127267198,-0.05043602976553663,0.49690747447935657,0.18005418343362448,0.05998701198391661,-0.23769887326953115,-0.8330470138502677,3.0036985331165544,0.5279838165879973,0.003959435078053062,0.8831962654890727
objective__mean_variance__s2,cnn_transformer,30,2,0.34590677769102474,0.017874508709603387,0.05167435234694789,-0.10112286617169475,0.4868950739668278,0.17676030542147725,0.572505367194723,-2.446026666668661,-5.237960111028347,0.6194753288081275,0.5144976399190829,0.007610245102243838,0.8767551261984291
factors__cnn_transformer_k1__s1,cnn_transformer,30,1,0.3395063111924329,0.013419663527074502,0.03952699282655812,-0.1084128145951454,0.47834704114476956,0.1237830009043587,0.3341616764688258,-1.790904743340519,-3.921315797873471,0.7968094008666852,0.5124747134187457,0.005844573606268171,0.8824638061521839
architecture__d8_h4_drop25__s1,cnn_transformer,30,1,0.3132699819771498,0.010427773780870158,0.03328685919747897,-0.07083165263186164,0.45788255495976,0.14721912299670017,0.37137407470731426,-2.4982378947807478,-5.309745771538646,0.5571209395621511,0.5097774780849629,0.004742436233381,0.8196252274811839
lookback__l30__s1,cnn_transformer,30,1,0.3132699819771498,0.010427773780870158,0.03328685919747897,-0.07083165263186164,0.45788255495976,0.14721912299670017,0.37137407470731426,-2.4982378947807478,-5.309745771538646,0.5571209395621511,0.5097774780849629,0.004742436233381,0.8196252274811839
protocol__rolling_w1000__s1,cnn_transformer,30,1,0.3132699819771498,0.010427773780870158,0.03328685919747897,-0.07083165263186164,0.45788255495976,0.14721912299670017,0.37137407470731426,-2.4982378947807478,-5.309745771538646,0.5571209395621511,0.5097774780849629,0.004742436233381,0.8196252274811839
factors__cnn_transformer_k5__s1,cnn_transformer,30,1,0.3132699819771498,0.010427773780870158,0.03328685919747897,-0.07083165263186164,0.45788255495976,0.14721912299670017,0.37137407470731426,-2.4982378947807478,-5.309745771538646,0.5571209395621511,0.5097774780849629,0.004742436233381,0.8196252274811839
objective__sharpe__s1,cnn_transformer,30,1,0.3132699819771498,0.010427773780870158,0.03328685919747897,-0.07083165263186164,0.45788255495976,0.14721912299670017,0.37137407470731426,-2.4982378947807478,-5.309745771538646,0.5571209395621511,0.5097774780849629,0.004742436233381,0.8196252274811839
epochs__e30__s1,cnn_transformer,30,1,0.3132699819771498,0.010427773780870158,0.03328685919747897,-0.07083165263186164,0.45788255495976,0.14721912299670017,0.37137407470731426,-2.4982378947807478,-5.309745771538646,0.5571209395621511,0.5097774780849629,0.004742436233381,0.8196252274811839
models__cnn_transformer__s1,cnn_transformer,30,1,0.3132699819771498,0.010427773780870158,0.03328685919747897,-0.07083165263186164,0.45788255495976,0.14721912299670017,0.37137407470731426,-2.4982378947807478,-5.309745771538646,0.5571209395621511,0.5097774780849629,0.004742436233381,0.8196252274811839
neutral__fourier_ffn_neutral__s2,fourier_ffn,30,2,0.3114975953008991,0.015886799201876717,0.05100135423687767,-0.07379426096852748,0.45160338908652076,0.21528502343363085,0.32505104167187326,-1.294594315922963,-2.900686227146825,0.9697377625902308,0.5050573162508429,0.0071840765707301465,0.8830084979116818
ensemble__models-cnn_transformer_b10__ens,cnn_transformer,30,-1,0.3082174491860727,0.006526652701562081,0.021175480878183193,-0.05340543939969,0.43777961341693544,0.12220951226926775,0.05096635150669962,-0.29831048061980053,-0.9048384104256737,2.540834758299766,0.5111260957518543,0.0031316157843950124,0.7614001654485208
factors__fourier_ffn_k1__s0,fourier_ffn,30,0,0.30513891967877604,0.012278846484189516,0.04024018469068327,-0.072176540382065,0.44625519616121606,0.17012240291917394,0.12507930371796924,-0.47815729974006793,-1.261453519158912,1.9477875171232777,0.5138233310856373,0.005949921282802069,0.7794635979823938
final__cnn_neutral_cw0.5_k7__s1,cnn_transformer,30,1,0.3051369344457028,0.012425747536694167,0.04072187314612107,-0.1265856500629804,0.4320556103361005,0.09816079097837906,0.1904039200901507,-0.8731435363604012,-2.0514240071665055,1.2948399893148854,0.5212407282535402,0.005803411241120718,0.7221792311568146
factors__fourier_ffn_k15__s1,fourier_ffn,30,1,0.3049730359087469,0.004684709609032541,0.015361061659347109,-0.04162156100470071,0.4313181854332458,0.11255487530857665,0.08052730021117822,-1.016086673585279,-2.337146383079305,1.1542742304416864,0.523937963587323,0.0022140347706600316,0.7842791196357944
epochs__e100__s2,cnn_transformer,30,2,0.30340653290613545,0.01105908402009097,0.036449722799845936,-0.09959631663043389,0.4287816260629385,0.11103908652693716,0.45568615716448646,-2.847040241024775,-5.997487014955685,0.4815293745267209,0.50708024275118,0.005264242417792581,0.8027329839226927
final__cnn_neutral_cw0__s0,cnn_transformer,30,0,0.30221354553395774,0.01356016287632283,0.0448694741738476,-0.1105906797141274,0.41816536114901565,0.12261578381989695,0.5549637312576855,-2.8146239670939375,-5.931461479721833,0.4848079893634762,0.5273095077545515,0.006586345567612031,0.7488998478002016
neutral__cnn_transformer_neutral__s0,cnn_transformer,30,0,0.30221354553395774,0.01356016287632283,0.0448694741738476,-0.1105906797141274,0.41816536114901565,0.12261578381989695,0.5549637312576855,-2.8146239670939375,-5.931461479721833,0.4848079893634762,0.5273095077545515,0.006586345567612031,0.7488998478002016
factors__fourier_ffn_k3__s0,fourier_ffn,30,0,0.28949733955146445,0.006946412892150812,0.023994738269143702,-0.048644007069640005,0.4210887191172365,0.14280100079349967,0.07076915400685391,-0.4537417243503407,-1.196980788252146,1.947538508213503,0.5158462575859744,0.003559881349218179,0.7201620285905769
ensemble__final-cnn_neutral_cw0.5_b10__ens,cnn_transformer,30,-1,0.28333394983043514,0.012895878458720226,0.045514766114113515,-0.07249028969418247,0.40677737031842676,0.17789801245276818,0.09150517322334677,-0.2232995148888971,-0.7299329796082292,2.796241953612343,0.5037086985839514,0.006397349865484423,0.6924147264100138
final__cnn_neutral_cw0.5_k7__s0,cnn_transformer,30,0,0.2817315766000457,0.011222449715409357,0.03983383705455591,-0.07687631220940194,0.4018440962311171,0.1459805939291218,0.22105679737046557,-1.1167355823900027,-2.515202741380051,1.0072870670896124,0.5151719487525287,0.005530335675573748,0.6896876594912245
models__raw_ffn__s1,raw_ffn,30,1,0.2774535543440715,0.0034501479963653186,0.012435047028039778,-0.03351556011822676,0.39285896334553566,0.10294167796077515,0.011711423961602569,0.040117995285146216,-0.197217563773779,5.845174558844463,0.5225893459204316,0.0018040579188270888,0.6542141190697813
ensemble__final-cnn_neutral_cw0.5_k7_b20__ens,cnn_transformer,30,-1,0.27513295367602414,0.011311305763580137,0.04111214455575351,-0.08179912012591195,0.3947127137081762,0.13828150897185001,0.055386125323497314,-0.06436049120115499,-0.4038539360783341,4.052109957168111,0.5131490222521915,0.005714527046401846,0.6595130168196359
lookback__l20__s1,cnn_transformer,20,1,0.26807804707115235,0.008383573059116908,0.03127288172496933,-0.08028261520908253,0.3814357434701341,0.10442575939116454,0.3601334849879292,-2.633913493558037,-5.535905034187226,0.46188633446710464,0.5204286671131949,0.004521780737522902,0.6880716808974473
ensemble__final-cnn_neutral_cw0.5_b20__ens,cnn_transformer,30,-1,0.2668125601682582,0.012192100591935677,0.04569537725003296,-0.09342404284166594,0.3827263053947091,0.13050281513291884,0.06277618275822505,-0.07938434216853787,-0.4255812445053339,3.8534798891512154,0.5104517869184086,0.006469401821748549,0.6378648685452442
architecture__d8_h4_drop50__s2,cnn_transformer,30,2,0.263416936100673,0.008009017585515685,0.030404338096373534,-0.08223850058262872,0.3757059327454715,0.09738768981407653,0.31269650531424364,-2.328302676061783,-4.9200222882242395,0.5081894948521949,0.5104517869184086,0.004384560068207707,0.6974634389454757
factors__cnn_transformer_k15__s2,cnn_transformer,30,2,0.2603759429119398,0.007327538418957325,0.02814214837595626,-0.03636877576367159,0.37561597669658026,0.20147883081280776,0.40395759494404765,-3.3568785952267453,-6.97413313336543,0.35990824002935695,0.5198921105866486,0.00406677567164426,0.7144402700526471
ensemble__final-cnn_neutral_cw0.25_b10__ens,cnn_transformer,30,-1,0.25908917332416986,0.011840938960432501,0.04570217585131292,-0.06367280172741596,0.37100039253331146,0.1859654144186079,0.11395025335968419,-0.3692280415949419,-0.9975452565140535,2.061770449481672,0.4983142279163857,0.006397159039798592,0.6615324868774276
ensemble__final-cnn_neutral_cw0_b10__ens,cnn_transformer,30,-1,0.24710628524352912,0.011404348919658984,0.0461515938715186,-0.07065696720740922,0.3524267747292305,0.1614044498426082,0.14393858224374492,-0.5388367273944046,-1.3247797400323382,1.5720369115194708,0.4996628455832771,0.0065976809360510065,0.6244625505929092
ensemble__neutral-cnn_transformer_neutral_b10__ens,cnn_transformer,30,-1,0.24710628524352912,0.011404348919658984,0.0461515938715186,-0.07065696720740922,0.3524267747292305,0.1614044498426082,0.14393858224374492,-0.5388367273944046,-1.3247797400323382,1.5720369115194708,0.4996628455832771,0.0065976809360510065,0.6244625505929092
final__cnn_neutral_cw0.5_k6__s0,cnn_transformer,30,0,0.23181290367603213,0.00971386409043506,0.04190389722226411,-0.10035693102416776,0.33587690268847065,0.09763320995389889,0.23146741612837926,-1.1601766899162356,-2.552166283508503,0.8326675168519011,0.5003371544167229,0.005778928138573842,0.56163390524684
